player_id,region,date,champion,level,team,result,match_length_mins,kill,death,assist,kda_ratio,kill_participation,laning,cs,cs_per_min,avg_tier,teammates1,team_champ1,teammates2,team_champ2,teammates3,team_champ3,teammates4,team_champ4,oppmates1,opp_champ1,oppmates2,opp_champ2,oppmates3,opp_champ3,oppmates4,opp_champ4,oppmates5,opp_champ5,region_profile,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio_profile,kill_participation_profile,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16
cat goes meow #silly,vn,"Thu, Jan 9, 2025 5:20 PM",Nami,8,red,0,16.33,1,3,4,1.67,0.83,0.56,17,1.0,4,아파사가 최고입니다 #1234,Jayce,Panaceaa #1111,Viego,das os gnim #hehe,Galio,Lost in space #1122,Corki,tao bi ao game #2007,K'Sante,Lý Gia Hân #2406,Kha'Zix,Tiểu Kỳ 小凯 #997,Qiyana,Urr my Sunshine #5461,Kai'Sa,Rượu Sọ Người #Pal25,Poppy,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 4:56 PM",Soraka,10,blue,0,21.72,1,5,6,1.40,0.41,0.92,13,0.6,4,hiền từ Tuấn Huy #2k3,Rumble,amo1maithucgiac #1905,Graves,Tiểu Kỳ 小凯 #997,Qiyana,Gumangusi #1812,Ezreal,kaze ni naru #123,Jayce,Nèng Thơ #9999,Viego,Binem203 #1234,Aatrox,truockhiemtontai #xinh1,Lucian,Mễ Bối Lowkey #0305,Milio,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 4:28 PM",Janna,12,red,0,26.43,0,4,11,2.75,0.58,0.89,30,1.1,4,estella #111,Aurora,Sira #2609,Viego,Tiểu Kỳ 小凯 #997,Qiyana,asdqwezz #tohan,Ezreal,MegemhonmeeM #0602,Jayce,bae daau #1506,Lee Sin,CậuβéMùaĐôngg #EHEH,Rumble,hiền từ Tuấn Huy #2k3,Xayah,a 0 thuoc ve e #met,Blitzcrank,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 3:54 PM",Nami,10,blue,0,18.8,1,2,6,3.50,0.64,1.0,18,1.0,4,Tạ Thị Thùy Dung #2023,Jax,Tun Tun #tun1,Graves,Pogaš ßéo #1008,Gragas,thien than #1505,Caitlyn,MegemhonmeeM #0602,Jayce,Zero ZhinTian #99999,Brand,CậuβéMùaĐôngg #EHEH,Ambessa,Knlinhhh #VN2,Varus,bingbing #2806,Lulu,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 3:25 PM",Lulu,15,blue,1,30.68,0,7,22,3.14,0.61,0.79,35,1.1,4,KNgo #2006,Jayce,emirsé #xinh,Shyvana,Sunn not Sun #Sunnn,Galio,L N M T #VN2,Ashe,Knlinhhh #VN2,Yasuo,loraine cat #2006,Lee Sin,Justyn #29804,Lissandra,Neoo #1012,Jinx,Azul #1m88,Nami,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 2:49 PM",Janna,9,red,0,20.22,2,8,5,0.88,0.64,0.56,18,0.9,4,Knlinhhh #VN2,Irelia,Neyun Baein #1m75,Diana,Chester #0808,Jayce,ZEN Charlington #2304,Ashe,Tạ Thị Thùy Dung #2023,Renekton,Bánh Bao Piglet #bbb,Viego,ZEN GiaQui #2103,LeBlanc,Em Bé Vy #meow,Corki,Hoàng Hiền #4311,Nautilus,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 2:18 PM",Soraka,8,red,0,15.17,1,8,2,0.38,0.33,0.43,13,0.9,4,J97boconthlyoi #rohan,Renekton,I want to win z #2101,Viego,Knlinhhh #VN2,Jayce,ARAM Zeus #2808,Xayah,Grayyy #4evr,Irelia,Bánh Bao Piglet #bbb,Elise,ZEN GiaQui #2103,Syndra,ZEN Charlington #2304,Jhin,Juvyaaa #4evr,Janna,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 10:57 AM",Lulu,13,red,1,23.3,1,2,26,13.50,0.75,1.5,22,0.9,4,乔 Nà #2006,Irelia,9 11 2007 #KMHuy,Wukong,Butter Choco #TSM,Sylas,Hoc gioi hat hay #12345,Tristana,欧拉夫 #exa,Poppy,D 24 6 02 #mint,Bel'Veth,国庆 JuieOuO #Black,Viktor,11 21 2007 #akkun,Yasuo,if i were a sin #eight,Thresh,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 10:27 AM",Lulu,12,blue,1,25.98,0,3,14,4.67,0.54,1.13,23,0.9,4,欧拉夫 #exa,Warwick,hoangquan2 #7wl,Graves,babyzhengdao #48423,Viktor,Hoc gioi hat hay #12345,Tristana,sao hang a #hamoi,Irelia,thuc1 #2310,Lee Sin,Nuôi Heo Biển1 #TD1,Katarina,Tôi Thương Cô Ma #2003,Ezreal,ebisu1 #1062,Karma,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
cat goes meow #silly,vn,"Thu, Jan 9, 2025 9:57 AM",Janna,9,blue,0,19.35,0,2,7,3.50,0.64,0.67,18,0.9,4,欧拉夫 #exa,Poppy,Phanh Hay Quạo #24203,Evelynn,بيتكوين إلى القم #1105,Syndra,ZEN Charlington #2304,Ezreal,Chester #0808,LeBlanc,Nghiện #2908,Lee Sin,Chúi Pơ #ggg,Gwen,co gai benh hoan #2007,Aphelios,NVT 040502 #VN2,Thresh,vn,20,10,10,0.5,1.2,4.0,11.3,3.13,0.63,Janna,0.33,2,4,2.64,Lulu,0.8,4,1,4.72,Nami,0.25,1,3,2.6,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Lulu,26.8,1,5.19,0.5,4.0,20.3,1.0,4,Janna,20.8,1,1.65,0.5,4.3,6.5,0.0,4,Nami,18.3,0.9,1.85,0.7,4.3,7.3,0.0,3,Soraka,13,0.7,0.77,1.0,6.5,4.0,0.0,2,Karma,22,1.4,3.5,2.0,2.0,5.0,1.0,1,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lulu,4,4,0,1.0,Janna,4,0,4,0.0,Nami,3,0,3,0.0,Evelynn,79,Lulu,77,Janna,70,Nami,67,Soraka,55,Ahri,43,Yuumi,38,Jinx,37,Lux,26,Zoe,24,Karma,24,Kai'Sa,23,Riven,19,Syndra,16,Caitlyn,15,Morgana,13
